Date,Time,Temperature_C,Humidity_Percent,CO_ppm,Anomaly_Label
2026-07-07,18:18:30,24.1,61.6,30.76,0
2026-07-07,18:18:35,23.88,61.5,30.72,0
2026-07-07,18:18:40,23.83,61.1,30.03,0
2026-07-07,18:18:45,24.16,61.7,30.73,0
2026-07-07,18:18:50,24.04,61.8,30.64,0
2026-07-07,18:18:55,24.13,61.7,30.41,0
2026-07-07,18:19:00,24.1,61.7,30.93,0
2026-07-07,18:19:05,23.95,61.2,30.21,0
2026-07-07,18:19:10,24.09,61.7,30.64,0
2026-07-07,18:19:15,23.92,61.4,30.43,0
2026-07-07,18:19:20,24.31,61.6,30.19,0
2026-07-07,18:19:25,23.9,61.5,30.75,0
2026-07-07,18:19:30,24.07,61.4,30.4,0
2026-07-07,18:19:35,23.94,61.1,29.76,0
2026-07-07,18:19:40,24.19,61.4,29.6,0
2026-07-07,18:19:45,24.05,61.7,30.89,0
2026-07-07,18:19:50,24.02,61.3,29.89,0
2026-07-07,18:19:55,24.23,61.7,30.64,0
2026-07-07,18:20:00,24.1,61.6,30.53,0
2026-07-07,18:20:05,24.18,61.3,30.32,0
2026-07-07,18:20:10,23.95,61.8,31.48,0
2026-07-07,18:20:15,23.89,61.3,30.59,0
2026-07-07,18:20:20,24.12,61.9,30.88,0
2026-07-07,18:20:25,24.05,61.5,30.64,0
2026-07-07,18:20:30,24.19,61.4,30.38,0
2026-07-07,18:20:35,24.09,61.1,30.49,0
2026-07-07,18:20:40,24.13,61.4,31.23,0
2026-07-07,18:20:45,23.86,61.3,31.04,0
2026-07-07,18:20:50,24.38,61.0,31.48,0
2026-07-07,18:20:55,24.08,61.3,30.61,0
2026-07-07,18:21:00,24.2,61.2,30.06,0
2026-07-07,18:21:05,23.97,61.6,30.28,0
2026-07-07,18:21:10,24.15,61.8,29.91,0
2026-07-07,18:21:15,23.9,61.0,30.88,0
2026-07-07,18:21:20,24.17,61.9,30.21,0
2026-07-07,18:21:25,24.05,61.4,28.97,0
2026-07-07,18:21:30,24.1,61.1,31.73,0
2026-07-07,18:21:35,24.2,61.6,30.21,0
2026-07-07,18:21:40,23.92,61.3,30.21,0
2026-07-07,18:21:45,24.0,61.4,31.34,0
2026-07-07,18:21:50,24.17,61.3,29.9,0
2026-07-07,18:21:55,24.41,61.2,31.07,0
2026-07-07,18:22:00,24.08,61.6,30.21,0
2026-07-07,18:22:05,24.19,61.3,29.84,0
2026-07-07,18:22:10,24.08,61.0,31.35,0
2026-07-07,18:22:15,24.39,61.6,30.96,0
2026-07-07,18:22:20,23.84,61.0,30.96,0
2026-07-07,18:22:25,24.11,61.1,30.68,0
2026-07-07,18:22:30,23.86,61.8,30.8,0
2026-07-07,18:22:35,23.72,61.0,29.88,0
2026-07-07,18:22:40,24.14,60.7,30.56,0
2026-07-07,18:22:45,24.12,61.6,30.04,0
2026-07-07,18:22:50,24.06,61.3,29.81,0
2026-07-07,18:22:55,24.08,61.3,30.71,0
2026-07-07,18:23:00,24.56,61.3,31.08,0
2026-07-07,18:23:05,24.06,61.5,30.31,0
2026-07-07,18:23:10,24.18,61.2,30.39,0
2026-07-07,18:23:15,24.0,61.8,29.93,0
2026-07-07,18:23:20,24.14,61.0,30.5,0
2026-07-07,18:23:25,24.06,61.5,30.88,0
2026-07-07,18:23:30,24.04,61.6,30.9,0
2026-07-07,18:23:35,24.37,61.2,30.77,0
2026-07-07,18:23:40,24.28,61.1,30.19,0
2026-07-07,18:23:45,24.12,61.7,30.17,0
2026-07-07,18:23:50,23.75,61.1,30.9,0
2026-07-07,18:23:55,24.05,61.2,30.91,0
2026-07-07,18:24:00,24.51,61.7,30.41,0
2026-07-07,18:24:05,24.07,61.4,30.29,0
2026-07-07,18:24:10,24.27,60.9,31.08,0
2026-07-07,18:24:15,24.32,61.9,30.32,0
2026-07-07,18:24:20,24.13,61.2,30.87,0
2026-07-07,18:24:25,23.97,61.3,30.43,0
2026-07-07,18:24:30,23.73,61.5,29.98,0
2026-07-07,18:24:35,24.2,61.6,31.31,0
2026-07-07,18:24:40,23.98,62.0,30.56,0
2026-07-07,18:24:45,24.13,60.9,30.14,0
2026-07-07,18:24:50,23.91,61.6,29.8,0
2026-07-07,18:24:55,24.06,61.6,29.85,0
2026-07-07,18:25:00,24.11,61.4,30.31,0
2026-07-07,18:25:05,24.14,61.6,31.46,0
2026-07-07,18:25:10,23.93,61.7,30.21,0
2026-07-07,18:25:15,24.28,61.0,31.22,0
2026-07-07,18:25:20,24.01,61.9,30.43,0
2026-07-07,18:25:25,23.85,60.9,29.91,0
2026-07-07,18:25:30,24.08,61.1,30.26,0
2026-07-07,18:25:35,24.11,61.3,29.86,0
2026-07-07,18:25:40,24.12,62.0,30.07,0
2026-07-07,18:25:45,24.3,61.3,30.06,0
2026-07-07,18:25:50,24.06,61.4,29.55,0
2026-07-07,18:25:55,24.08,61.8,31.26,0
2026-07-07,18:26:00,23.93,61.3,30.61,0
2026-07-07,18:26:05,24.22,61.0,30.16,0
2026-07-07,18:26:10,24.13,61.3,30.61,0
2026-07-07,18:26:15,24.04,61.8,30.08,0
2026-07-07,18:26:20,23.81,61.4,29.16,0
2026-07-07,18:26:25,24.32,62.0,31.98,0
2026-07-07,18:26:30,23.92,61.6,30.59,0
2026-07-07,18:26:35,24.01,61.2,30.21,0
2026-07-07,18:26:40,24.15,61.4,29.53,0
2026-07-07,18:26:45,23.92,61.1,29.75,0
2026-07-07,18:26:50,23.88,61.2,31.33,0
2026-07-07,18:26:55,23.78,62.7,31.25,0
2026-07-07,18:27:00,24.21,61.7,30.88,0
2026-07-07,18:27:05,24.02,61.7,29.94,0
2026-07-07,18:27:10,24.54,61.2,31.25,0
2026-07-07,18:27:15,23.95,61.9,30.72,0
2026-07-07,18:27:20,23.96,61.7,30.83,0
2026-07-07,18:27:25,24.02,62.0,30.72,0
2026-07-07,18:27:30,24.14,61.9,29.75,0
2026-07-07,18:27:35,24.03,61.0,29.9,0
2026-07-07,18:27:40,24.19,61.1,30.24,0
2026-07-07,18:27:45,23.95,61.1,30.82,0
2026-07-07,18:27:50,23.89,61.1,29.81,0
2026-07-07,18:27:55,23.83,61.5,30.41,0
2026-07-07,18:28:00,23.77,61.2,30.41,0
2026-07-07,18:28:05,24.02,62.0,30.9,0
2026-07-07,18:28:10,24.05,62.0,30.84,0
2026-07-07,18:28:15,24.01,61.4,29.99,0
2026-07-07,18:28:20,24.29,62.0,31.22,0
2026-07-07,18:28:25,24.28,61.8,29.92,0
2026-07-07,18:28:30,24.05,61.3,31.05,0
2026-07-07,18:28:35,23.83,60.8,30.22,0
2026-07-07,18:28:40,24.01,61.3,30.58,0
2026-07-07,18:28:45,24.01,61.2,30.61,0
2026-07-07,18:28:50,24.0,61.5,30.6,0
2026-07-07,18:28:55,24.0,61.4,30.84,0
2026-07-07,18:29:00,24.0,61.4,30.7,0
2026-07-07,18:29:05,24.04,61.6,30.89,0
2026-07-07,18:29:10,24.0,61.0,30.73,0
2026-07-07,18:29:15,24.13,61.5,29.87,0
2026-07-07,18:29:20,24.15,61.3,30.63,0
2026-07-07,18:29:25,23.96,61.5,30.22,0
2026-07-07,18:29:30,24.29,61.7,29.95,0
2026-07-07,18:29:35,23.95,61.0,30.36,0
2026-07-07,18:29:40,23.86,61.3,30.59,0
2026-07-07,18:29:45,24.16,61.4,30.62,0
2026-07-07,18:29:50,23.98,61.2,31.03,0
2026-07-07,18:29:55,24.15,61.7,31.15,0
2026-07-07,18:30:00,23.74,61.2,30.67,0
2026-07-07,18:30:05,24.31,61.2,30.76,0
2026-07-07,18:30:10,24.2,61.2,30.55,0
2026-07-07,18:30:15,23.87,61.7,30.88,0
2026-07-07,18:30:20,23.88,61.3,30.74,0
2026-07-07,18:30:25,24.35,61.5,30.47,0
2026-07-07,18:30:30,23.99,62.0,31.58,0
2026-07-07,18:30:35,23.97,61.4,30.23,0
2026-07-07,18:30:40,23.76,61.7,31.23,0
2026-07-07,18:30:45,24.05,61.9,29.82,0
2026-07-07,18:30:50,24.07,61.7,30.91,0
2026-07-07,18:30:55,24.21,61.4,31.22,0
2026-07-07,18:31:00,23.89,61.6,29.55,0
2026-07-07,18:31:05,23.87,61.0,30.57,0
2026-07-07,18:31:10,24.17,61.2,30.86,0
2026-07-07,18:31:15,24.25,61.2,30.63,0
2026-07-07,18:31:20,23.86,62.1,30.69,0
2026-07-07,18:31:25,24.26,61.2,30.57,0
2026-07-07,18:31:30,24.11,61.2,29.95,0
2026-07-07,18:31:35,24.26,61.1,31.68,0
2026-07-07,18:31:40,24.09,61.6,30.25,0
2026-07-07,18:31:45,23.72,61.4,30.72,0
2026-07-07,18:31:50,24.08,61.7,30.18,0
2026-07-07,18:31:55,24.26,61.6,29.36,0
2026-07-07,18:32:00,23.97,61.0,30.04,0
2026-07-07,18:32:05,24.04,61.2,29.78,0
2026-07-07,18:32:10,24.07,61.8,31.05,0
2026-07-07,18:32:15,23.67,61.3,30.2,0
2026-07-07,18:32:20,24.35,61.8,30.24,0
2026-07-07,18:32:25,23.96,61.4,29.97,0
2026-07-07,18:32:30,24.18,61.1,30.55,0
2026-07-07,18:32:35,24.09,61.3,30.14,0
2026-07-07,18:32:40,24.29,61.1,31.0,0
2026-07-07,18:32:45,24.16,61.2,30.65,0
2026-07-07,18:32:50,24.06,61.5,30.21,0
2026-07-07,18:32:55,23.97,61.6,30.93,0
2026-07-07,18:33:00,24.22,60.9,30.5,0
2026-07-07,18:33:05,23.82,61.4,30.51,0
2026-07-07,18:33:10,24.2,61.2,29.77,0
2026-07-07,18:33:15,23.94,61.2,30.46,0
2026-07-07,18:33:20,24.29,61.4,30.66,0
2026-07-07,18:33:25,24.12,61.2,31.17,0
2026-07-07,18:33:30,24.2,61.8,30.12,0
2026-07-07,18:33:35,24.11,61.8,31.64,0
2026-07-07,18:33:40,23.84,61.8,30.78,0
2026-07-07,18:33:45,23.97,61.3,29.74,0
2026-07-07,18:33:50,24.2,61.1,30.08,0
2026-07-07,18:33:55,24.12,61.4,31.21,0
2026-07-07,18:34:00,24.28,61.4,31.12,0
2026-07-07,18:34:05,24.16,61.2,30.51,0
2026-07-07,18:34:10,23.95,61.0,30.57,0
2026-07-07,18:34:15,23.98,61.4,29.92,0
2026-07-07,18:34:20,24.12,61.3,31.16,0
2026-07-07,18:34:25,23.75,61.6,30.01,0
2026-07-07,18:34:30,24.35,61.6,30.92,0
2026-07-07,18:34:35,24.17,61.7,31.18,0
2026-07-07,18:34:40,24.28,61.0,30.52,0
2026-07-07,18:34:45,23.86,61.5,30.98,0
2026-07-07,18:34:50,24.29,61.2,31.42,0
2026-07-07,18:34:55,24.43,61.0,30.63,0
2026-07-07,18:35:00,23.9,61.3,30.41,0
2026-07-07,18:35:05,24.22,61.7,30.47,0
2026-07-07,18:35:10,24.1,61.3,30.13,0
2026-07-07,18:35:15,23.87,61.9,30.12,0
2026-07-07,18:35:20,24.17,61.6,30.72,0
2026-07-07,18:35:25,24.23,61.3,30.42,0
2026-07-07,18:35:30,24.01,61.7,30.66,0
2026-07-07,18:35:35,24.27,61.5,29.76,0
2026-07-07,18:35:40,23.85,61.1,30.45,0
2026-07-07,18:35:45,23.88,62.0,31.02,0
2026-07-07,18:35:50,24.12,61.5,29.94,0
2026-07-07,18:35:55,24.1,61.4,30.51,0
2026-07-07,18:36:00,23.99,61.1,29.57,0
2026-07-07,18:36:05,24.22,61.8,29.85,0
2026-07-07,18:36:10,24.18,61.6,30.9,0
2026-07-07,18:36:15,24.23,61.6,30.35,0
2026-07-07,18:36:20,24.08,61.2,31.41,0
2026-07-07,18:36:25,24.19,61.7,30.72,0
2026-07-07,18:36:30,24.03,61.7,30.77,0
2026-07-07,18:36:35,24.41,61.2,29.96,0
2026-07-07,18:36:40,23.98,61.0,30.31,0
2026-07-07,18:36:45,24.42,61.6,30.13,0
2026-07-07,18:36:50,24.11,60.9,29.97,0
2026-07-07,18:36:55,23.89,61.4,30.83,0
2026-07-07,18:37:00,24.31,61.3,30.93,0
2026-07-07,18:37:05,24.12,61.8,30.7,0
2026-07-07,18:37:10,24.23,61.3,30.09,0
2026-07-07,18:37:15,24.28,61.7,30.67,0
2026-07-07,18:37:20,24.15,61.2,29.54,0
2026-07-07,18:37:25,24.01,61.7,31.16,0
2026-07-07,18:37:30,24.25,62.0,29.85,0
2026-07-07,18:37:35,24.1,61.1,29.94,0
2026-07-07,18:37:40,24.2,61.5,30.56,0
2026-07-07,18:37:45,23.78,62.2,30.6,0
2026-07-07,18:37:50,24.17,61.4,30.46,0
2026-07-07,18:37:55,24.0,61.4,29.94,0
2026-07-07,18:38:00,24.35,61.6,31.07,0
2026-07-07,18:38:05,24.19,61.4,29.66,0
2026-07-07,18:38:10,24.14,60.9,29.76,0
2026-07-07,18:38:15,24.17,61.7,30.45,0
2026-07-07,18:38:20,23.95,60.8,29.87,0
2026-07-07,18:38:25,24.34,61.3,31.11,0
2026-07-07,18:38:30,24.4,61.8,29.91,0
2026-07-07,18:38:35,24.16,61.3,31.28,0
2026-07-07,18:38:40,24.34,61.2,31.02,0
2026-07-07,18:38:45,24.01,61.7,31.12,0
2026-07-07,18:38:50,23.98,61.1,31.44,0
2026-07-07,18:38:55,24.11,61.0,30.54,0
2026-07-07,18:39:00,24.17,61.5,29.99,0
2026-07-07,18:39:05,24.04,61.3,30.45,0
2026-07-07,18:39:10,24.18,61.0,30.22,0
2026-07-07,18:39:15,24.15,61.6,30.15,0
2026-07-07,18:39:20,23.95,61.5,30.58,0
2026-07-07,18:39:25,24.18,61.3,30.34,0
2026-07-07,18:39:30,24.23,61.3,30.12,0
2026-07-07,18:39:35,24.13,61.5,30.38,0
2026-07-07,18:39:40,24.27,61.8,30.77,0
2026-07-07,18:39:45,23.92,61.3,30.98,0
2026-07-07,18:39:50,24.17,61.6,29.7,0
2026-07-07,18:39:55,23.92,61.6,30.35,0
2026-07-07,18:40:00,23.66,61.8,41.62,1
2026-07-07,18:40:05,23.7,60.5,43.97,1
2026-07-07,18:40:10,24.55,59.9,27.31,1
2026-07-07,18:40:15,24.39,60.5,28.87,1
2026-07-07,18:40:20,24.9,60.1,34.16,1
2026-07-07,18:40:25,25.4,62.9,38.21,1
2026-07-07,18:40:30,25.9,60.5,46.42,1
2026-07-07,18:40:35,25.68,63.0,44.47,1
2026-07-07,18:40:40,25.56,61.5,36.14,1
2026-07-07,18:40:45,25.24,60.5,40.36,1
2026-07-07,18:40:50,26.99,60.8,44.84,1
2026-07-07,18:40:55,25.62,59.9,38.63,1
2026-07-07,18:41:00,26.35,59.2,48.07,1
2026-07-07,18:41:05,27.24,59.1,42.85,1
2026-07-07,18:41:10,27.85,59.5,41.91,1
2026-07-07,18:41:15,26.94,58.9,47.15,1
2026-07-07,18:41:20,27.7,59.4,55.82,1
2026-07-07,18:41:25,27.16,59.1,57.16,1
2026-07-07,18:41:30,27.81,58.9,56.56,1
2026-07-07,18:41:35,27.55,58.8,62.41,1
2026-07-07,18:41:40,27.84,59.2,63.37,1
2026-07-07,18:41:45,28.83,58.0,61.51,1
2026-07-07,18:41:50,28.75,57.7,62.38,1
2026-07-07,18:41:55,29.21,58.5,63.34,1
2026-07-07,18:42:00,28.87,57.6,64.13,1
2026-07-07,18:42:05,28.53,55.7,54.92,1
2026-07-07,18:42:10,30.15,57.4,73.02,1
2026-07-07,18:42:15,28.72,56.8,71.11,1
2026-07-07,18:42:20,29.22,58.1,64.12,1
2026-07-07,18:42:25,29.83,57.6,78.83,1
2026-07-07,18:42:30,30.48,55.8,69.5,1
2026-07-07,18:42:35,30.1,56.2,74.26,1
2026-07-07,18:42:40,30.24,56.3,80.92,1
2026-07-07,18:42:45,30.78,56.7,78.02,1
2026-07-07,18:42:50,30.72,54.0,85.49,1
2026-07-07,18:42:55,31.02,56.3,79.2,1
2026-07-07,18:43:00,31.68,56.7,88.94,1
2026-07-07,18:43:05,30.79,56.2,78.18,1
2026-07-07,18:43:10,31.11,54.7,91.81,1
2026-07-07,18:43:15,33.25,56.5,74.17,1
2026-07-07,18:43:20,32.46,54.9,81.28,1
2026-07-07,18:43:25,32.73,56.0,89.52,1
2026-07-07,18:43:30,32.61,56.2,88.1,1
2026-07-07,18:43:35,33.27,55.5,91.83,1
2026-07-07,18:43:40,32.83,54.6,92.18,1
2026-07-07,18:43:45,31.83,53.6,87.71,1
2026-07-07,18:43:50,33.2,53.3,89.36,1
2026-07-07,18:43:55,33.78,54.0,98.05,1
2026-07-07,18:44:00,33.61,53.4,95.2,1
2026-07-07,18:44:05,33.87,53.7,106.85,1
2026-07-07,18:44:10,34.18,55.3,100.16,1
2026-07-07,18:44:15,34.29,53.5,106.99,1
2026-07-07,18:44:20,34.51,54.1,105.47,1
2026-07-07,18:44:25,34.22,52.5,101.53,1
2026-07-07,18:44:30,34.19,52.6,97.19,1
2026-07-07,18:44:35,35.59,53.5,113.74,1
2026-07-07,18:44:40,35.59,52.7,103.58,1
2026-07-07,18:44:45,36.32,52.7,108.39,1
2026-07-07,18:44:50,36.2,51.7,111.35,1
2026-07-07,18:44:55,35.63,53.0,112.8,1
2026-07-07,18:45:00,35.38,51.6,119.08,1
2026-07-07,18:45:05,36.21,53.5,116.11,1
2026-07-07,18:45:10,36.91,51.7,116.42,1
2026-07-07,18:45:15,38.03,50.3,124.4,1
2026-07-07,18:45:20,37.21,52.4,122.43,1
2026-07-07,18:45:25,36.71,50.5,118.17,1
2026-07-07,18:45:30,37.0,52.8,117.73,1
2026-07-07,18:45:35,37.51,50.0,120.45,1
2026-07-07,18:45:40,37.9,49.3,126.32,1
2026-07-07,18:45:45,38.66,50.7,120.51,1
2026-07-07,18:45:50,39.07,50.5,128.93,1
2026-07-07,18:45:55,38.27,49.8,129.42,1
2026-07-07,18:46:00,38.91,50.4,119.28,1
2026-07-07,18:46:05,38.66,48.2,126.12,1
2026-07-07,18:46:10,38.6,50.5,121.09,1
2026-07-07,18:46:15,40.18,49.0,133.73,1
2026-07-07,18:46:20,38.25,50.5,141.93,1
2026-07-07,18:46:25,38.76,48.2,130.1,1
2026-07-07,18:46:30,40.71,47.8,132.74,1
2026-07-07,18:46:35,40.43,48.8,140.99,1
2026-07-07,18:46:40,40.09,48.8,137.07,1
2026-07-07,18:46:45,41.01,49.4,137.9,1
2026-07-07,18:46:50,41.4,49.8,148.2,1
2026-07-07,18:46:55,40.39,48.7,145.06,1
2026-07-07,18:47:00,40.96,47.1,140.45,1
2026-07-07,18:47:05,41.83,49.1,139.75,1
2026-07-07,18:47:10,41.19,46.4,162.73,1
2026-07-07,18:47:15,41.76,48.6,157.71,1
2026-07-07,18:47:20,42.81,47.2,151.74,1
2026-07-07,18:47:25,41.05,47.0,156.74,1
2026-07-07,18:47:30,42.4,47.7,154.8,1
2026-07-07,18:47:35,42.81,49.3,160.75,1
2026-07-07,18:47:40,41.95,47.5,155.67,1
2026-07-07,18:47:45,42.68,47.4,158.08,1
2026-07-07,18:47:50,43.81,47.2,165.37,1
2026-07-07,18:47:55,43.24,46.0,171.77,1
2026-07-07,18:48:00,42.77,46.0,169.12,1
2026-07-07,18:48:05,44.47,47.4,173.04,1
2026-07-07,18:48:10,44.35,46.7,166.1,1
2026-07-07,18:48:15,44.16,45.1,165.77,1
2026-07-07,18:48:20,44.36,47.0,161.09,1
2026-07-07,18:48:25,45.25,46.5,172.69,1
2026-07-07,18:48:30,44.89,46.8,176.2,1
2026-07-07,18:48:35,45.49,44.8,174.14,1
2026-07-07,18:48:40,44.84,44.7,172.8,1
2026-07-07,18:48:45,44.72,46.1,184.8,1
2026-07-07,18:48:50,46.39,44.9,182.08,1
2026-07-07,18:48:55,46.35,44.8,187.9,1
2026-07-07,18:49:00,46.1,43.2,177.04,1
2026-07-07,18:49:05,46.67,46.1,180.69,1
2026-07-07,18:49:10,46.53,43.8,191.02,1
2026-07-07,18:49:15,46.51,44.3,185.18,1
2026-07-07,18:49:20,47.9,44.8,185.34,1
2026-07-07,18:49:25,46.88,43.7,187.14,1
2026-07-07,18:49:30,47.15,43.7,190.35,1
2026-07-07,18:49:35,46.47,43.7,196.87,1
2026-07-07,18:49:40,48.23,42.1,192.56,1
2026-07-07,18:49:45,47.49,43.1,197.84,1
2026-07-07,18:49:50,48.33,43.0,197.41,1
2026-07-07,18:49:55,48.17,43.0,193.92,1
2026-07-07,18:50:00,48.34,42.8,194.25,1
2026-07-07,18:50:05,48.75,42.4,199.14,1
2026-07-07,18:50:10,48.85,42.8,195.87,1
2026-07-07,18:50:15,49.81,42.1,201.49,1
2026-07-07,18:50:20,50.39,42.7,211.92,1
2026-07-07,18:50:25,49.81,42.7,205.12,1
2026-07-07,18:50:30,50.62,42.1,203.11,1
2026-07-07,18:50:35,50.66,42.4,218.25,1
2026-07-07,18:50:40,50.34,41.6,204.46,1
2026-07-07,18:50:45,50.93,41.9,206.66,1
2026-07-07,18:50:50,50.01,41.8,219.16,1
2026-07-07,18:50:55,50.4,39.6,217.17,1
2026-07-07,18:51:00,50.9,40.9,214.75,1
2026-07-07,18:51:05,51.09,39.8,221.37,1
2026-07-07,18:51:10,51.66,41.0,220.41,1
2026-07-07,18:51:15,50.91,42.3,213.76,1
2026-07-07,18:51:20,52.26,40.8,209.69,1
2026-07-07,18:51:25,51.67,42.0,220.17,1
2026-07-07,18:51:30,52.09,40.5,229.79,1
2026-07-07,18:51:35,52.7,38.7,223.28,1
2026-07-07,18:51:40,53.43,40.2,228.79,1
2026-07-07,18:51:45,52.5,41.4,230.33,1
2026-07-07,18:51:50,53.03,38.1,221.81,1
2026-07-07,18:51:55,52.84,39.7,229.84,1
2026-07-07,18:52:00,53.21,39.7,234.53,1
2026-07-07,18:52:05,53.11,38.4,230.16,1
2026-07-07,18:52:10,54.02,39.1,234.02,1
2026-07-07,18:52:15,54.25,38.6,238.03,1
2026-07-07,18:52:20,54.42,37.7,238.2,1
2026-07-07,18:52:25,54.16,39.5,244.63,1
2026-07-07,18:52:30,55.24,39.4,242.89,1
2026-07-07,18:52:35,54.83,37.6,237.39,1
2026-07-07,18:52:40,54.97,38.5,241.79,1
2026-07-07,18:52:45,54.56,38.7,245.56,1
2026-07-07,18:52:50,55.7,39.1,254.21,1
2026-07-07,18:52:55,55.88,37.6,247.1,1
2026-07-07,18:53:00,55.95,37.5,240.34,1
2026-07-07,18:53:05,56.19,38.2,253.31,1
2026-07-07,18:53:10,56.7,38.0,248.73,1
2026-07-07,18:53:15,55.75,36.5,247.41,1
2026-07-07,18:53:20,56.66,37.3,254.8,1
2026-07-07,18:53:25,57.33,37.1,261.06,1
2026-07-07,18:53:30,56.83,37.8,255.31,1
2026-07-07,18:53:35,57.6,35.0,261.47,1
2026-07-07,18:53:40,57.84,35.3,264.36,1
2026-07-07,18:53:45,56.69,35.6,266.11,1
2026-07-07,18:53:50,58.56,36.6,260.09,1
2026-07-07,18:53:55,58.09,35.5,259.0,1
2026-07-07,18:54:00,57.47,36.1,261.64,1
2026-07-07,18:54:05,58.52,36.2,271.41,1
2026-07-07,18:54:10,58.02,37.0,272.71,1
2026-07-07,18:54:15,59.38,35.7,266.58,1
2026-07-07,18:54:20,59.12,36.0,282.9,1
2026-07-07,18:54:25,58.73,34.4,268.29,1
2026-07-07,18:54:30,60.05,34.6,280.32,1
2026-07-07,18:54:35,59.99,34.9,283.22,1
2026-07-07,18:54:40,59.86,34.3,279.13,1
2026-07-07,18:54:45,59.41,33.3,274.75,1
2026-07-07,18:54:50,60.23,33.6,277.23,1
2026-07-07,18:54:55,60.32,34.1,281.0,1
2026-07-07,18:55:00,61.34,31.9,288.3,1
2026-07-07,18:55:05,60.14,34.7,279.25,1
2026-07-07,18:55:10,60.95,34.3,277.21,1
2026-07-07,18:55:15,61.6,33.1,290.31,1
2026-07-07,18:55:20,62.15,34.4,291.97,1
2026-07-07,18:55:25,61.85,31.4,300.15,1
2026-07-07,18:55:30,62.38,32.6,284.6,1
2026-07-07,18:55:35,62.16,33.3,291.63,1
2026-07-07,18:55:40,61.84,32.1,300.23,1
2026-07-07,18:55:45,62.69,32.4,296.45,1
2026-07-07,18:55:50,63.41,32.6,296.54,1
2026-07-07,18:55:55,63.29,32.5,302.03,1
2026-07-07,18:56:00,62.95,32.6,297.08,1
2026-07-07,18:56:05,63.19,29.8,306.15,1
2026-07-07,18:56:10,62.74,33.2,297.08,1
2026-07-07,18:56:15,63.79,29.8,295.89,1
2026-07-07,18:56:20,63.94,31.9,304.8,1
2026-07-07,18:56:25,64.96,30.3,294.28,1
2026-07-07,18:56:30,64.51,30.4,308.96,1
2026-07-07,18:56:35,64.95,30.3,300.19,1
2026-07-07,18:56:40,64.43,30.5,313.6,1
2026-07-07,18:56:45,64.96,31.9,313.86,1
2026-07-07,18:56:50,65.72,30.6,313.14,1
2026-07-07,18:56:55,65.72,32.1,318.02,1
2026-07-07,18:57:00,65.53,29.9,318.25,1
2026-07-07,18:57:05,66.22,30.7,317.61,1
2026-07-07,18:57:10,66.31,31.7,328.86,1
2026-07-07,18:57:15,66.93,29.6,323.24,1
2026-07-07,18:57:20,65.39,31.7,326.21,1
2026-07-07,18:57:25,67.2,28.8,329.74,1
2026-07-07,18:57:30,66.23,30.5,328.43,1
2026-07-07,18:57:35,67.32,29.7,336.76,1
2026-07-07,18:57:40,68.46,31.0,329.09,1
2026-07-07,18:57:45,67.34,27.9,329.05,1
2026-07-07,18:57:50,67.71,29.3,328.66,1
2026-07-07,18:57:55,67.56,29.0,332.19,1
2026-07-07,18:58:00,68.5,29.2,330.03,1
2026-07-07,18:58:05,68.37,28.4,338.01,1
2026-07-07,18:58:10,68.2,26.2,332.33,1
2026-07-07,18:58:15,68.93,27.6,338.25,1
2026-07-07,18:58:20,68.6,28.1,342.92,1
2026-07-07,18:58:25,69.12,27.4,341.29,1
2026-07-07,18:58:30,69.17,27.7,338.13,1
2026-07-07,18:58:35,69.95,27.3,347.3,1
2026-07-07,18:58:40,69.52,26.5,344.38,1
2026-07-07,18:58:45,69.85,27.4,332.31,1
2026-07-07,18:58:50,70.0,27.0,343.48,1
2026-07-07,18:58:55,70.51,26.3,356.41,1
2026-07-07,18:59:00,70.88,26.4,358.24,1
2026-07-07,18:59:05,70.64,26.9,354.37,1
2026-07-07,18:59:10,70.67,26.1,358.07,1
2026-07-07,18:59:15,71.21,25.1,351.61,1
2026-07-07,18:59:20,71.31,25.4,354.88,1
2026-07-07,18:59:25,71.77,26.4,363.91,1
2026-07-07,18:59:30,72.38,25.2,362.03,1
2026-07-07,18:59:35,71.5,25.4,360.36,1
2026-07-07,18:59:40,72.46,24.5,361.37,1
2026-07-07,18:59:45,72.87,25.7,369.0,1
2026-07-07,18:59:50,71.87,23.4,371.31,1
2026-07-07,18:59:55,73.2,24.5,369.5,1
2026-07-07,19:00:00,73.48,24.1,368.59,1
2026-07-07,19:00:05,72.65,25.1,366.86,1
2026-07-07,19:00:10,73.55,24.1,373.27,1
2026-07-07,19:00:15,73.91,22.8,366.21,1
2026-07-07,19:00:20,74.07,24.6,368.9,1
2026-07-07,19:00:25,73.66,23.9,367.14,1
2026-07-07,19:00:30,74.95,23.2,382.61,1
2026-07-07,19:00:35,73.57,23.4,373.75,1
2026-07-07,19:00:40,75.1,24.1,379.84,1
2026-07-07,19:00:45,75.33,22.0,379.91,1
2026-07-07,19:00:50,74.71,23.9,395.72,1
2026-07-07,19:00:55,75.69,22.0,385.1,1
2026-07-07,19:01:00,75.38,23.3,375.95,1
2026-07-07,19:01:05,75.82,23.5,392.65,1
2026-07-07,19:01:10,75.98,21.4,385.07,1
2026-07-07,19:01:15,75.91,22.3,387.98,1
2026-07-07,19:01:20,76.12,21.3,386.46,1
2026-07-07,19:01:25,76.08,22.9,392.34,1
2026-07-07,19:01:30,76.65,21.6,393.52,1
